date,trade_code,high,low,open,close,volume
2020-08-05,SHURWID,21.7,21.7,21.7,21.7,"94,197"
2020-08-04,SHURWID,21.7,21.7,21.7,21.7,"48,904"
2020-08-03,SHURWID,21.7,21.7,21.7,21.7,"99,480"
2020-07-30,SHURWID,21.7,21.7,21.7,21.7,"20,580"
2020-07-29,SHURWID,21.7,21.7,21.7,21.7,22
2020-07-28,SHURWID,21.7,21.7,21.7,21.7,120
2020-07-27,SHURWID,21.7,21.7,21.7,21.7,152
2020-07-26,SHURWID,21.7,21.7,21.7,21.7,"2,000"
2020-07-23,SHURWID,21.7,21.7,21.7,21.7,100
2020-07-22,SHURWID,21.7,21.7,21.7,21.7,20
2020-07-21,SHURWID,21.7,21.7,21.7,21.7,5
2020-07-20,SHURWID,21.7,21.7,21.7,21.7,275
2020-07-19,SHURWID,21.7,21.7,21.7,21.7,93
2020-07-16,SHURWID,0,0,0,21.7,0
2020-07-15,SHURWID,0,0,0,21.7,0
2020-07-14,SHURWID,21.7,21.7,21.7,21.7,"11,601"
2020-07-13,SHURWID,21.7,21.7,21.7,21.7,"36,990"
2020-07-12,SHURWID,21.7,21.7,21.7,21.7,"86,300"
2020-07-09,SHURWID,21.7,21.7,21.7,21.7,"36,897"
2020-07-08,SHURWID,21.7,21.7,21.7,21.7,"10,350"
2020-07-07,SHURWID,21.7,21.7,21.7,21.7,200
2020-07-06,SHURWID,21.7,21.7,21.7,21.7,"7,400"
2020-07-05,SHURWID,21.7,21.7,21.7,21.7,"7,900"
2020-07-02,SHURWID,21.7,21.7,21.7,21.7,"2,301"
2020-08-10,SHYAMPSUG,43.5,39.6,43.5,39.7,"9,602"
2020-08-09,SHYAMPSUG,48.8,43,47,43.5,"9,503"
2020-08-06,SHYAMPSUG,48.4,43.9,48.4,46.2,"44,541"
2020-08-05,SHYAMPSUG,44,43.9,44,44,"20,539"
2020-08-04,SHYAMPSUG,40,38,39,40,"34,877"
2020-08-03,SHYAMPSUG,37.1,35.5,35.5,36.4,"34,438"
2020-07-30,SHYAMPSUG,35.5,32.3,35.5,34.1,"42,203"
2020-07-29,SHYAMPSUG,35.9,32.1,35.9,34.5,"12,811"
2020-07-28,SHYAMPSUG,36.2,33,36.2,35,"8,525"
2020-07-27,SHYAMPSUG,33.9,31.1,32.1,33.5,"22,070"
2020-07-26,SHYAMPSUG,33.9,30.5,33.9,30.9,"17,025"
2020-07-23,SHYAMPSUG,35.9,33,35,33.4,"13,991"
2020-07-22,SHYAMPSUG,36.8,33,34,34.2,"47,711"
2020-07-21,SHYAMPSUG,34.4,32,32.9,33.5,"27,398"
2020-07-20,SHYAMPSUG,31.7,30,30,31.3,"39,473"
2020-07-19,SHYAMPSUG,31,28,31,28.9,"6,515"
2020-07-16,SHYAMPSUG,30,28,28.3,28.8,"10,447"
2020-07-15,SHYAMPSUG,30.4,27,29,28.3,"7,177"
2020-07-14,SHYAMPSUG,27.7,25.2,27.7,27.7,"22,684"
2020-07-13,SHYAMPSUG,25.5,25,25.5,25.2,15
2020-07-12,SHYAMPSUG,26,23.8,23.8,25.8,"13,827"
2020-07-09,SHYAMPSUG,23.8,23.8,23.8,23.8,"1,500"
2020-07-08,SHYAMPSUG,23.8,23.8,23.8,23.8,"4,715"
2020-07-07,SHYAMPSUG,23.8,23.8,23.8,23.8,"11,000"
2020-07-06,SHYAMPSUG,0,0,0,23.8,0
2020-07-05,SHYAMPSUG,0,0,0,23.8,0
2020-07-02,SHYAMPSUG,23.8,23.8,23.8,23.8,500
2020-08-10,SIBL,12.6,11.8,12.4,11.8,"1,978,887"
2020-08-09,SIBL,12.4,11.8,11.8,12.2,"769,216"
2020-08-06,SIBL,11.8,11.8,11.8,11.8,"75,402"
2020-08-05,SIBL,11.8,11.8,11.8,11.8,"38,499"
2020-08-04,SIBL,11.8,11.8,11.8,11.8,"31,353"
2020-08-03,SIBL,11.8,11.8,11.8,11.8,"9,991"
2020-07-30,SIBL,11.8,11.8,11.8,11.8,"22,061"
2020-07-29,SIBL,11.8,11.8,11.8,11.8,"16,107"
2020-07-28,SIBL,11.8,11.8,11.8,11.8,"2,261"
2020-07-27,SIBL,11.8,11.8,11.8,11.8,"3,865"
2020-07-26,SIBL,0,0,0,12,0
2020-07-23,SIBL,12.2,11.9,12.1,12,"1,614,095"
2020-07-22,SIBL,12.2,12,12.1,12.1,"3,322,610"
2020-07-21,SIBL,12.3,11.9,11.9,12.1,"353,984"
2020-07-20,SIBL,12.1,11.8,11.9,11.9,"529,797"
2020-07-19,SIBL,12,11.8,11.8,11.9,"120,791"
2020-07-16,SIBL,11.9,11.8,11.8,11.8,"192,415"
2020-07-15,SIBL,11.9,11.8,11.8,11.8,"740,243"
2020-07-14,SIBL,11.9,11.8,11.9,11.8,"1,181,929"
2020-07-13,SIBL,12.1,11.8,12,11.9,"389,900"
2020-07-12,SIBL,12.1,11.9,12.1,12,"111,303"
2020-07-09,SIBL,12.2,11.9,11.9,12.2,"82,586"
2020-07-08,SIBL,12.1,11.8,11.8,11.9,"1,015,741"
2020-07-07,SIBL,11.9,11.8,11.8,11.8,"156,817"
2020-07-06,SIBL,11.9,11.8,11.8,11.8,"1,169,050"
2020-07-05,SIBL,11.9,11.8,11.8,11.8,"232,901"
2020-07-02,SIBL,11.9,11.8,11.8,11.8,"112,271"
2020-08-10,SILCOPHL,29.4,28.1,29,28.8,"2,606,411"
2020-08-09,SILCOPHL,29.5,28.4,28.5,29,"2,711,896"
2020-08-06,SILCOPHL,30.2,27.3,27.7,28.3,"3,487,091"
2020-08-05,SILCOPHL,28.9,26.6,27.3,27.7,"3,164,370"
2020-08-04,SILCOPHL,27,25.1,25.4,27,"3,547,508"
2020-08-03,SILCOPHL,24.6,22.4,22.4,24.6,"5,446,179"
2020-07-30,SILCOPHL,22.6,22.4,22.4,22.4,"900,324"
2020-07-29,SILCOPHL,22.4,22.4,22.4,22.4,"43,190"
2020-07-28,SILCOPHL,22.4,22.4,22.4,22.4,"23,174"
2020-07-27,SILCOPHL,22.4,22.4,22.4,22.4,"30,508"
2020-07-26,SILCOPHL,22.4,22.4,22.4,22.4,"7,702"
2020-07-23,SILCOPHL,22.4,22.4,22.4,22.4,"1,925"
2020-07-22,SILCOPHL,22.4,22.4,22.4,22.4,"13,634"
2020-07-21,SILCOPHL,22.4,22.4,22.4,22.4,"1,822"
2020-07-20,SILCOPHL,22.4,22.4,22.4,22.4,"5,315"
2020-07-19,SILCOPHL,22.4,22.4,22.4,22.4,"6,826"
2020-07-16,SILCOPHL,22.4,22.4,22.4,22.4,"13,456"
2020-07-15,SILCOPHL,22.4,22.4,22.4,22.4,"267,631"
2020-07-14,SILCOPHL,22.7,22.4,22.4,22.4,"427,632"
2020-07-13,SILCOPHL,23,22.4,22.6,22.4,"1,157,977"
2020-07-12,SILCOPHL,22.9,22.4,22.4,22.5,"1,259,710"
2020-07-09,SILCOPHL,23.1,22.4,22.6,22.4,"996,517"
2020-07-08,SILCOPHL,23,22.4,22.4,22.6,"1,016,615"
2020-07-07,SILCOPHL,22.4,22.4,22.4,22.4,27
2020-07-06,SILCOPHL,0,0,0,22.4,0
2020-07-05,SILCOPHL,22.4,22.4,22.4,22.4,"2,000"
2020-07-02,SILCOPHL,22.4,22.4,22.4,22.4,14
2020-08-10,SILVAPHL,20.6,19.5,20.5,19.6,"1,734,016"
2020-08-09,SILVAPHL,20.7,19.9,19.9,20.4,"3,195,953"
2020-08-06,SILVAPHL,20.3,19.2,19.5,19.8,"2,860,246"
2020-08-05,SILVAPHL,20.2,19,20,19.3,"2,659,909"
2020-08-04,SILVAPHL,20.2,19.1,19.3,19.9,"3,205,561"
2020-08-03,SILVAPHL,19.3,18.5,18.5,19.2,"2,585,066"
2020-07-30,SILVAPHL,18.5,18.3,18.3,18.3,"1,149,577"
2020-07-29,SILVAPHL,18.3,18.3,18.3,18.3,"68,172"
2020-07-28,SILVAPHL,18.3,18.3,18.3,18.3,"66,403"
2020-07-27,SILVAPHL,18.3,18.3,18.3,18.3,"188,550"
2020-07-26,SILVAPHL,18.3,18.3,18.3,18.3,"95,840"
2020-07-23,SILVAPHL,18.3,18.3,18.3,18.3,"4,708"
2020-07-22,SILVAPHL,18.3,18.3,18.3,18.3,"7,517"
2020-07-21,SILVAPHL,18.3,18.3,18.3,18.3,"24,638"
2020-07-20,SILVAPHL,18.3,18.3,18.3,18.3,"27,736"
2020-07-19,SILVAPHL,18.3,18.3,18.3,18.3,"27,268"
2020-07-16,SILVAPHL,18.5,18.3,18.3,18.3,"471,793"
2020-07-15,SILVAPHL,18.5,18.3,18.5,18.3,"961,555"
2020-07-14,SILVAPHL,18.7,18.3,18.6,18.4,"745,030"
2020-07-13,SILVAPHL,19.1,18.4,18.6,18.5,"1,158,718"
2020-07-12,SILVAPHL,18.7,18.3,18.5,18.6,"1,259,807"
2020-07-09,SILVAPHL,18.9,18.3,18.7,18.4,"979,233"
2020-07-08,SILVAPHL,18.9,18.3,18.3,18.7,"1,714,250"
2020-07-07,SILVAPHL,18.3,18.3,18.3,18.3,"7,396"
2020-07-06,SILVAPHL,18.3,18.3,18.3,18.3,"14,300"
2020-07-05,SILVAPHL,18.3,18.3,18.3,18.3,"1,525"
2020-07-02,SILVAPHL,18.3,18.3,18.3,18.3,"8,617"
2020-08-10,SIMTEX,16.4,15.5,16.4,15.7,"1,305,153"
2020-08-09,SIMTEX,16.4,15.7,15.7,16.2,"2,561,991"
2020-08-06,SIMTEX,15.9,15,15.1,15.6,"1,922,034"
2020-08-05,SIMTEX,15.6,14.7,15.4,15,"1,195,942"
2020-08-04,SIMTEX,16,15.1,15.9,15.2,"1,061,470"
2020-08-03,SIMTEX,16.3,15.7,16.1,16,"1,248,857"
2020-07-30,SIMTEX,16.4,15.2,15.2,16.2,"2,456,471"
2020-07-29,SIMTEX,15.4,14.6,14.6,15.1,"1,119,015"
2020-07-28,SIMTEX,15,14.6,15,14.6,"694,425"
2020-07-27,SIMTEX,15.2,14.6,15.2,14.6,"1,592,148"
2020-07-26,SIMTEX,15.7,15,15.2,15.2,"517,456"
2020-07-23,SIMTEX,15.5,14.6,14.6,15.2,"3,513,106"
2020-07-22,SIMTEX,14.6,14.6,14.6,14.6,"19,191"
2020-07-21,SIMTEX,14.6,14.6,14.6,14.6,150
2020-07-20,SIMTEX,0,0,0,14.6,0
2020-07-19,SIMTEX,14.6,14.6,14.6,14.6,"10,000"
2020-07-16,SIMTEX,14.6,14.6,14.6,14.6,"34,462"
2020-07-15,SIMTEX,14.6,14.6,14.6,14.6,144
2020-07-14,SIMTEX,14.6,14.6,14.6,14.6,"9,496"
2020-07-13,SIMTEX,15.3,14.6,14.6,14.6,"551,606"
2020-07-12,SIMTEX,14.6,14.6,14.6,14.6,"23,267"
2020-07-09,SIMTEX,14.6,14.6,14.6,14.6,"89,000"
2020-07-08,SIMTEX,14.6,14.6,14.6,14.6,"26,646"
2020-07-07,SIMTEX,14.6,14.6,14.6,14.6,"1,000"
2020-07-06,SIMTEX,0,0,0,14.6,0
2020-07-05,SIMTEX,14.6,14.6,14.6,14.6,15
2020-07-02,SIMTEX,14.6,14.6,14.6,14.6,200
2020-08-10,SINGERBD,159,149.1,151.5,155.3,"698,109"
2020-08-09,SINGERBD,152.5,147,147,151.5,"1,540,391"
2020-08-06,SINGERBD,147,147,147,147,"30,225"
2020-08-05,SINGERBD,147,147,147,147,"19,474"
2020-08-04,SINGERBD,147,147,147,147,"21,513"
2020-08-03,SINGERBD,147,147,147,147,"11,275"
2020-07-30,SINGERBD,147,147,147,147,"44,807"
2020-07-29,SINGERBD,147,147,147,147,"2,427"
2020-07-28,SINGERBD,147,147,147,147,"59,954"
2020-07-27,SINGERBD,147,147,147,147,"17,309"
2020-07-26,SINGERBD,147,147,147,147,"6,445"
2020-07-23,SINGERBD,147,147,147,147,"51,117"
2020-07-22,SINGERBD,147,147,147,147,307
2020-07-21,SINGERBD,147,147,147,147,"1,632"
2020-07-20,SINGERBD,147,147,147,147,"15,806"
2020-07-19,SINGERBD,147,147,147,147,"2,778"
2020-07-16,SINGERBD,147,147,147,147,"3,602"
2020-07-15,SINGERBD,147,147,147,147,"1,690"
2020-07-14,SINGERBD,147,147,147,147,"2,433"
2020-07-13,SINGERBD,147,147,147,147,"48,426"
2020-07-12,SINGERBD,147,147,147,147,"17,707"
2020-07-09,SINGERBD,147,147,147,147,"11,674"
2020-07-08,SINGERBD,147,147,147,147,"1,154"
2020-07-07,SINGERBD,147,147,147,147,190
2020-07-06,SINGERBD,147,147,147,147,"4,312"
2020-07-05,SINGERBD,147,147,147,147,"1,369"
2020-07-02,SINGERBD,147,147,147,147,"5,915"
2020-08-10,SINOBANGLA,54.3,52.3,52.4,53.4,"904,608"
2020-08-09,SINOBANGLA,53.4,51.7,51.7,52.1,"576,837"
2020-08-06,SINOBANGLA,51.8,50,51.2,51.4,"600,742"
2020-08-05,SINOBANGLA,52.6,50.5,52.2,51,"399,827"
2020-08-04,SINOBANGLA,53.9,51.1,53,51.6,"529,062"
2020-08-03,SINOBANGLA,54.6,51.7,54.4,52.5,"444,549"
2020-07-30,SINOBANGLA,55,52.1,53.8,54.3,"659,322"
2020-07-29,SINOBANGLA,54,51.1,51.5,53.7,"869,535"
2020-07-28,SINOBANGLA,51.7,50.9,51.1,51.2,"308,775"
2020-07-27,SINOBANGLA,52.6,50.8,51.6,51,"388,845"
2020-07-26,SINOBANGLA,51.7,50.7,51.2,51.4,"231,742"
2020-07-23,SINOBANGLA,52.6,50.6,52.1,51.2,"357,232"
2020-07-22,SINOBANGLA,53.3,51.8,52.8,52,"364,860"
2020-07-21,SINOBANGLA,53.7,51.5,51.5,52.8,"547,529"
2020-07-20,SINOBANGLA,51.6,49.6,50.4,50.9,"333,856"
2020-07-19,SINOBANGLA,52,49.6,52,50,"360,702"
2020-07-16,SINOBANGLA,52.8,48.8,49,52,"860,083"
2020-07-15,SINOBANGLA,49.1,48.2,48.5,48.9,"290,045"
2020-07-14,SINOBANGLA,49.5,48.2,49.5,48.5,"210,290"
2020-07-13,SINOBANGLA,51.1,49,49.9,49.2,"340,538"
2020-07-12,SINOBANGLA,50.4,48.2,48.2,49.6,"489,798"
2020-07-09,SINOBANGLA,48.2,48.2,48.2,48.2,"12,288"
2020-07-08,SINOBANGLA,48.2,48.2,48.2,48.2,"18,720"
2020-07-07,SINOBANGLA,48.2,48.2,48.2,48.2,520
2020-07-06,SINOBANGLA,48.2,48.2,48.2,48.2,503
2020-07-05,SINOBANGLA,48.2,48.2,48.2,48.2,714
2020-07-02,SINOBANGLA,48.2,48.2,48.2,48.2,200
2020-08-10,SKTRIMS,67.9,62.2,62.2,66.1,"5,276,199"
2020-08-09,SKTRIMS,62.2,62.2,62.2,62.2,"100,582"
2020-08-06,SKTRIMS,62.2,62.2,62.2,62.2,"13,761"
2020-08-05,SKTRIMS,62.2,62.2,62.2,62.2,"58,560"
2020-08-04,SKTRIMS,62.2,62.2,62.2,62.2,"62,395"
2020-08-03,SKTRIMS,62.2,62.2,62.2,62.2,"23,123"
2020-07-30,SKTRIMS,62.2,62.2,62.2,62.2,"8,529"
2020-07-29,SKTRIMS,62.2,62.2,62.2,62.2,"1,806"
2020-07-28,SKTRIMS,62.2,62.2,62.2,62.2,"6,100"
2020-07-27,SKTRIMS,62.2,62.2,62.2,62.2,508
2020-07-26,SKTRIMS,62.2,62.2,62.2,62.2,"1,605"
2020-07-23,SKTRIMS,62.2,62.2,62.2,62.2,"6,719"
2020-07-22,SKTRIMS,62.2,62.2,62.2,62.2,"33,320"
2020-07-21,SKTRIMS,62.2,62.2,62.2,62.2,2
2020-07-20,SKTRIMS,62.2,62.2,62.2,62.2,"1,825"
2020-07-19,SKTRIMS,62.2,62.2,62.2,62.2,20
2020-07-16,SKTRIMS,62.2,62.2,62.2,62.2,851
2020-07-15,SKTRIMS,62.2,62.2,62.2,62.2,"41,110"
2020-07-14,SKTRIMS,62.2,62.2,62.2,62.2,"11,430"
2020-07-13,SKTRIMS,62.2,62.2,62.2,62.2,"77,916"
2020-07-12,SKTRIMS,62.2,62.2,62.2,62.2,"98,782"
2020-07-09,SKTRIMS,62.2,62.2,62.2,62.2,"83,055"
2020-07-08,SKTRIMS,62.2,62.2,62.2,62.2,"10,125"
2020-07-07,SKTRIMS,62.2,62.2,62.2,62.2,100
2020-07-06,SKTRIMS,0,0,0,62.2,0
2020-07-05,SKTRIMS,62.2,62.2,62.2,62.2,10
2020-07-02,SKTRIMS,0,0,0,62.2,0
2020-08-10,SONALIANSH,390.4,357,360,377.6,"58,933"
2020-08-09,SONALIANSH,360.4,343.5,344,359,"28,409"
2020-08-06,SONALIANSH,345.9,340.9,341.6,341.4,"12,315"
2020-08-05,SONALIANSH,347.9,341,347.9,341.6,"11,119"
2020-08-04,SONALIANSH,350,343.2,350,344.2,"9,730"
2020-08-03,SONALIANSH,348,340.9,340.9,347,"23,095"
2020-07-30,SONALIANSH,341.1,340.9,340.9,340.9,"6,482"
2020-07-29,SONALIANSH,344,340.9,341.1,340.9,"9,522"
2020-07-28,SONALIANSH,343,340.9,341.7,340.9,"8,320"
2020-07-27,SONALIANSH,344.8,340.9,344.8,340.9,"7,537"
2020-07-26,SONALIANSH,344.9,340.9,344.8,342.6,"7,328"
2020-07-23,SONALIANSH,341.1,340.9,340.9,340.9,"4,890"
2020-07-22,SONALIANSH,344.9,340.9,341.1,341.4,"4,202"
2020-07-21,SONALIANSH,345.9,340.9,340.9,341.1,"8,823"
2020-07-20,SONALIANSH,346,340.9,340.9,340.9,"6,845"
2020-07-19,SONALIANSH,341.9,340.9,341.5,340.9,"3,814"
2020-07-16,SONALIANSH,344,340.9,341.3,341.3,"7,716"
2020-07-15,SONALIANSH,346,340.9,343.3,341.3,"10,333"
2020-07-14,SONALIANSH,354,341,348.4,341.4,"7,620"
2020-07-13,SONALIANSH,355,345.8,355,349.5,"8,580"
2020-07-12,SONALIANSH,355.3,351.4,355.2,351.9,"15,124"
2020-07-09,SONALIANSH,357,350,350,354,"8,030"
2020-07-08,SONALIANSH,357.5,349.3,352.1,351.5,"15,502"
2020-07-07,SONALIANSH,362.8,351.2,355.5,351.9,"7,929"
2020-07-06,SONALIANSH,359,347.3,352,354.8,"18,178"
2020-07-05,SONALIANSH,365,350.1,358.9,352,"18,293"
2020-07-02,SONALIANSH,365.9,355.2,358.3,358.9,"18,582"
2020-08-10,SONALIPAPR,293,273.1,292.9,276.8,"3,366"
2020-08-09,SONALIPAPR,299.6,279,299.6,293.2,"5,711"
2020-08-06,SONALIPAPR,302,292,292.1,293.8,262
2020-08-05,SONALIPAPR,313,300,313,300.6,"11,869"
2020-08-04,SONALIPAPR,313.5,308,313.5,308.4,698
2020-08-03,SONALIPAPR,318.5,307,318.5,313.4,657
2020-07-30,SONALIPAPR,319.9,300,316.7,317.6,"12,615"
2020-07-29,SONALIPAPR,344.7,315,344.7,316.7,"9,027"
2020-07-28,SONALIPAPR,350.9,324.3,350.9,344.7,"16,834"
2020-07-27,SONALIPAPR,322.7,322.7,322.7,322.7,"28,217"
2020-07-26,SONALIPAPR,296.8,273,296.8,296.8,"19,546"
2020-07-23,SONALIPAPR,0,0,0,10,0
2020-07-22,SONALIPAPR,0,0,0,"-999,999.99",0
2020-07-21,SONALIPAPR,0,0,0,"-999,999.99",0
2020-07-20,SONALIPAPR,0,0,0,"-999,999.99",0
2020-07-19,SONALIPAPR,0,0,0,"-999,999.99",0
2020-07-16,SONALIPAPR,0,0,0,"-999,999.99",0
2020-07-15,SONALIPAPR,0,0,0,"-999,999.99",0
2020-07-14,SONALIPAPR,0,0,0,"-999,999.99",0
2020-07-13,SONALIPAPR,0,0,0,"-999,999.99",0
2020-07-12,SONALIPAPR,0,0,0,"-999,999.99",0
2020-07-09,SONALIPAPR,0,0,0,"-999,999.99",0
2020-07-08,SONALIPAPR,0,0,0,"-999,999.99",0
2020-07-07,SONALIPAPR,0,0,0,"-999,999.99",0
2020-07-06,SONALIPAPR,0,0,0,"-999,999.99",0
2020-07-05,SONALIPAPR,0,0,0,"-999,999.99",0
2020-07-02,SONALIPAPR,0,0,0,"-999,999.99",0
2020-08-10,SONARBAINS,43.1,39.5,42,40,"1,199,615"
2020-08-09,SONARBAINS,44,41.6,43.1,42,"1,392,674"
2020-08-06,SONARBAINS,47.1,42.5,46.3,43,"1,435,400"
2020-08-05,SONARBAINS,47.5,44.5,44.9,46,"2,701,689"
2020-08-04,SONARBAINS,46,43.5,44.8,44.3,"1,573,359"
2020-08-03,SONARBAINS,46.3,42.9,42.9,44.9,"2,460,812"
2020-07-30,SONARBAINS,44.2,41.5,43.2,42.1,"1,998,451"
2020-07-29,SONARBAINS,43,40.9,41.5,42.2,"2,312,123"
2020-07-28,SONARBAINS,43,40.5,42.7,41,"1,259,356"
2020-07-27,SONARBAINS,43.6,39.7,39.8,42.1,"2,160,828"
2020-07-26,SONARBAINS,41.2,39.2,39.9,39.8,"1,242,075"
2020-07-23,SONARBAINS,41.4,39.8,39.9,39.9,"1,032,167"
2020-07-22,SONARBAINS,40.7,39.2,39.5,39.6,"1,096,912"
2020-07-21,SONARBAINS,40.3,38.5,39.1,39.2,"938,698"
2020-07-20,SONARBAINS,40.4,37.6,38,39.3,"1,193,047"
2020-07-19,SONARBAINS,38.8,37.2,38.1,37.9,"857,660"
2020-07-16,SONARBAINS,38.5,36.8,37.3,38.1,"799,153"
2020-07-15,SONARBAINS,37.4,35.1,35.8,36.8,"1,110,985"
2020-07-14,SONARBAINS,36.3,34.9,35.8,35.6,"394,669"
2020-07-13,SONARBAINS,36.1,33.5,33.5,35.8,"1,083,432"
2020-07-12,SONARBAINS,33.8,32.2,33,32.9,"353,681"
2020-07-09,SONARBAINS,33.6,32.5,33.3,32.6,"312,681"
2020-07-08,SONARBAINS,33.4,31,31.5,33.3,"498,329"
2020-07-07,SONARBAINS,32.3,30.1,32,31.4,"423,957"
2020-07-06,SONARBAINS,33.3,31.9,32.2,32.5,"330,871"
2020-07-05,SONARBAINS,32.8,30.1,30.1,32.2,"719,916"
2020-07-02,SONARBAINS,0,0,0,30.1,0
2020-08-10,SONARGAON,26.8,25.4,26.3,25.5,"431,325"
2020-08-09,SONARGAON,27.6,25.6,26.1,26.1,"502,990"
2020-08-06,SONARGAON,26.8,25.5,26.7,25.9,"483,176"
2020-08-05,SONARGAON,27.1,24.8,24.8,26.7,"627,343"
2020-08-04,SONARGAON,25,24.5,24.5,24.7,"1,002,475"
2020-08-03,SONARGAON,24.5,24.5,24.5,24.5,"71,802"
2020-07-30,SONARGAON,24.5,24.5,24.5,24.5,"56,691"
2020-07-29,SONARGAON,24.5,24.5,24.5,24.5,"30,683"
2020-07-28,SONARGAON,24.5,24.5,24.5,24.5,"7,834"
2020-07-27,SONARGAON,0,0,0,24.5,0
2020-07-26,SONARGAON,24.5,24.5,24.5,24.5,"2,800"
2020-07-23,SONARGAON,24.5,24.5,24.5,24.5,"12,800"
2020-07-22,SONARGAON,24.5,24.5,24.5,24.5,"3,500"
2020-07-21,SONARGAON,24.5,24.5,24.5,24.5,3
2020-07-20,SONARGAON,24.5,24.5,24.5,24.5,150
2020-07-19,SONARGAON,24.5,24.5,24.5,24.5,"4,500"
2020-07-16,SONARGAON,24.5,24.5,24.5,24.5,"1,500"
2020-07-15,SONARGAON,24.5,24.5,24.5,24.5,525
2020-07-14,SONARGAON,24.5,24.5,24.5,24.5,836
2020-07-13,SONARGAON,24.5,24.5,24.5,24.5,"6,550"
2020-07-12,SONARGAON,24.5,24.5,24.5,24.5,"2,900"
2020-07-09,SONARGAON,24.5,24.5,24.5,24.5,"5,400"
2020-07-08,SONARGAON,24.5,24.5,24.5,24.5,90
2020-07-07,SONARGAON,24.5,24.5,24.5,24.5,422
2020-07-06,SONARGAON,0,0,0,24.5,0
2020-07-05,SONARGAON,0,0,0,24.5,0
2020-07-02,SONARGAON,0,0,0,24.5,0
2020-08-10,SOUTHEASTB,12.2,11.3,12.2,11.7,"8,785,272"
2020-08-09,SOUTHEASTB,12.2,11.3,11.3,12.1,"4,245,384"
2020-08-06,SOUTHEASTB,11.4,11.3,11.3,11.3,"9,297,343"
2020-08-05,SOUTHEASTB,11.3,11.3,11.3,11.3,"280,427"
2020-08-04,SOUTHEASTB,11.3,11.3,11.3,11.3,"189,855"
2020-08-03,SOUTHEASTB,11.3,11.3,11.3,11.3,"186,648"
2020-07-30,SOUTHEASTB,11.3,11.3,11.3,11.3,"68,257"
2020-07-29,SOUTHEASTB,11.3,11.3,11.3,11.3,"15,935"
2020-07-28,SOUTHEASTB,0,0,0,11.3,0
2020-07-27,SOUTHEASTB,11.5,11.3,11.3,11.3,"2,549,141"
2020-07-26,SOUTHEASTB,11.4,11.3,11.4,11.3,"2,900,474"
2020-07-23,SOUTHEASTB,11.4,11.3,11.3,11.4,"1,499,094"
2020-07-22,SOUTHEASTB,11.5,11.3,11.3,11.3,"1,827,409"
2020-07-21,SOUTHEASTB,11.3,11.3,11.3,11.3,"784,158"
2020-07-20,SOUTHEASTB,11.3,11.3,11.3,11.3,"364,219"
2020-07-19,SOUTHEASTB,11.3,11.3,11.3,11.3,"195,749"
2020-07-16,SOUTHEASTB,11.3,11.3,11.3,11.3,"237,260"
2020-07-15,SOUTHEASTB,11.3,11.3,11.3,11.3,"173,351"
2020-07-14,SOUTHEASTB,11.3,11.3,11.3,11.3,"151,200"
2020-07-13,SOUTHEASTB,11.3,11.3,11.3,11.3,"205,914"
2020-07-12,SOUTHEASTB,11.3,11.3,11.3,11.3,"610,088"
2020-07-09,SOUTHEASTB,11.3,11.3,11.3,11.3,"1,136,928"
2020-07-08,SOUTHEASTB,11.3,11.3,11.3,11.3,"793,543"
2020-07-07,SOUTHEASTB,11.3,11.3,11.3,11.3,"51,224"
2020-07-06,SOUTHEASTB,11.3,11.3,11.3,11.3,"40,610"
2020-07-05,SOUTHEASTB,11.3,11.3,11.3,11.3,"91,253"
2020-07-02,SOUTHEASTB,11.3,11.3,11.3,11.3,"83,635"
2020-08-10,SPCERAMICS,11.1,10.6,10.8,11.1,"653,730"
2020-08-09,SPCERAMICS,10.1,10,10,10.1,"386,204"
2020-08-06,SPCERAMICS,9.2,8.4,8.8,9.2,"828,817"
2020-08-05,SPCERAMICS,8.8,8.1,8.1,8.4,"207,902"
2020-08-04,SPCERAMICS,8.3,8,8.3,8,"157,443"
2020-08-03,SPCERAMICS,8.3,8,8.1,8,"293,237"
2020-07-30,SPCERAMICS,8.2,8,8.1,8.1,"139,136"
2020-07-29,SPCERAMICS,8.2,8,8,8.1,"51,084"
2020-07-28,SPCERAMICS,8.3,8,8,8.1,"33,267"
2020-07-27,SPCERAMICS,8.2,8,8,8,"163,521"
2020-07-26,SPCERAMICS,8,8,8,8,"74,900"
2020-07-23,SPCERAMICS,8,8,8,8,"1,045"
2020-07-22,SPCERAMICS,8,8,8,8,"10,207"
2020-07-21,SPCERAMICS,8,8,8,8,"31,695"
2020-07-20,SPCERAMICS,8,8,8,8,"8,820"
2020-07-19,SPCERAMICS,8,8,8,8,"62,408"
2020-07-16,SPCERAMICS,8,8,8,8,"8,275"
2020-07-15,SPCERAMICS,8,8,8,8,"32,706"
2020-07-14,SPCERAMICS,8,8,8,8,"72,223"
2020-07-13,SPCERAMICS,8,8,8,8,"8,750"
2020-07-12,SPCERAMICS,8,8,8,8,"10,709"
2020-07-09,SPCERAMICS,8.1,8,8,8,"53,652"
2020-07-08,SPCERAMICS,8,8,8,8,"5,250"
2020-07-07,SPCERAMICS,8,8,8,8,"5,233"
2020-07-06,SPCERAMICS,8,8,8,8,"7,801"
2020-07-05,SPCERAMICS,8,8,8,8,"12,785"
2020-07-02,SPCERAMICS,8.1,8,8,8,"54,420"
